file1, file2, similarity
b2_gray.bmp, bin1_gray.bmp, 0.0133516
b2_gray.bmp, bin10_gray.bmp, 0.0208765
b2_gray.bmp, bin2_gray.bmp, 0.0125389
b2_gray.bmp, bin3_gray.bmp, 0.0138833
b2_gray.bmp, bin4_gray.bmp, 0.0128694
b2_gray.bmp, bin5_gray.bmp, 0.0115572
b2_gray.bmp, bin6_gray.bmp, 0.0208754
b2_gray.bmp, bin7_gray.bmp, 0.0209167
b2_gray.bmp, bin8_gray.bmp, 0.0208674
b2_gray.bmp, bin9_gray.bmp, 0.0208802
b2_gray.bmp, dfs1_gray.bmp, 0.00947101
b2_gray.bmp, dfs10_gray.bmp, 0.0339933
b2_gray.bmp, dfs2_gray.bmp, 0.00837993
b2_gray.bmp, dfs3_gray.bmp, 0.012128
b2_gray.bmp, dfs4_gray.bmp, 0.00984988
b2_gray.bmp, dfs5_gray.bmp, 0.0036403
b2_gray.bmp, dfs6_gray.bmp, 0.0343868
b2_gray.bmp, dfs7_gray.bmp, 0.0343438
b2_gray.bmp, dfs8_gray.bmp, 0.0341937
b2_gray.bmp, dfs9_gray.bmp, 0.0343569
b2_gray.bmp, i1_gray.bmp, 0.107299
b2_gray.bmp, i10_gray.bmp, 0.0202196
b2_gray.bmp, i2_gray.bmp, 0.107434
b2_gray.bmp, i3_gray.bmp, 0.118675
b2_gray.bmp, i4_gray.bmp, 0.108033
b2_gray.bmp, i5_gray.bmp, 0.105029
b2_gray.bmp, i6_gray.bmp, 0.0203073
b2_gray.bmp, i7_gray.bmp, 0.0214225
b2_gray.bmp, i8_gray.bmp, 0.0202986
b2_gray.bmp, i9_gray.bmp, 0.00896251
b3_gray.bmp, b4_gray.bmp, 0.981081
b3_gray.bmp, b5_gray.bmp, 0.0871566
b3_gray.bmp, b6_gray.bmp, 0.0314591
b3_gray.bmp, b7_gray.bmp, 0.0314185
b3_gray.bmp, b8_gray.bmp, 0.0316426
b3_gray.bmp, b9_gray.bmp, 0.0313924
b3_gray.bmp, bfs1_gray.bmp, 0.00490062
b3_gray.bmp, bfs10_gray.bmp, 0.0115729
b3_gray.bmp, bfs2_gray.bmp, 0.00441654
b3_gray.bmp, bfs3_gray.bmp, 0.0027707
b3_gray.bmp, bfs4_gray.bmp, 0.00913414
b3_gray.bmp, bfs5_gray.bmp, 0.00609956
b3_gray.bmp, bfs6_gray.bmp, 0.0114323
b3_gray.bmp, bfs7_gray.bmp, 0.0114513
b3_gray.bmp, bfs8_gray.bmp, 0.0114287
b3_gray.bmp, bfs9_gray.bmp, 0.0114346
b3_gray.bmp, bin1_gray.bmp, 0.0132111
b3_gray.bmp, bin10_gray.bmp, 0.0214747
b3_gray.bmp, bin2_gray.bmp, 0.0123991
b3_gray.bmp, bin3_gray.bmp, 0.0137131
b3_gray.bmp, bin4_gray.bmp, 0.0127366
b3_gray.bmp, bin5_gray.bmp, 0.0114193
b3_gray.bmp, bin6_gray.bmp, 0.0214759
b3_gray.bmp, bin7_gray.bmp, 0.0215184
b3_gray.bmp, bin8_gray.bmp, 0.0214677
b3_gray.bmp, bin9_gray.bmp, 0.0214809
b3_gray.bmp, dfs1_gray.bmp, 0.00946861
b3_gray.bmp, dfs10_gray.bmp, 0.0349873
b3_gray.bmp, dfs2_gray.bmp, 0.00820952
b3_gray.bmp, dfs3_gray.bmp, 0.0125843
b3_gray.bmp, dfs4_gray.bmp, 0.00984747
b3_gray.bmp, dfs5_gray.bmp, 0.00363946
b3_gray.bmp, dfs6_gray.bmp, 0.0346109
b3_gray.bmp, dfs7_gray.bmp, 0.0345688
b3_gray.bmp, dfs8_gray.bmp, 0.0344176
b3_gray.bmp, dfs9_gray.bmp, 0.0345811
b3_gray.bmp, i1_gray.bmp, 0.107724
b3_gray.bmp, i10_gray.bmp, 0.0202129
b3_gray.bmp, i2_gray.bmp, 0.107388
b3_gray.bmp, i3_gray.bmp, 0.118367
b3_gray.bmp, i4_gray.bmp, 0.10846
b3_gray.bmp, i5_gray.bmp, 0.105456
b3_gray.bmp, i6_gray.bmp, 0.0203005
b3_gray.bmp, i7_gray.bmp, 0.0214152
b3_gray.bmp, i8_gray.bmp, 0.0202918
b3_gray.bmp, i9_gray.bmp, 0.00895966
b4_gray.bmp, b5_gray.bmp, 0.0875551
b4_gray.bmp, b6_gray.bmp, 0.0312935
b4_gray.bmp, b7_gray.bmp, 0.031253
b4_gray.bmp, b8_gray.bmp, 0.0314292
b4_gray.bmp, b9_gray.bmp, 0.0312268
b4_gray.bmp, bfs1_gray.bmp, 0.00490136
b4_gray.bmp, bfs10_gray.bmp, 0.011575
b4_gray.bmp, bfs2_gray.bmp, 0.00441716
b4_gray.bmp, bfs3_gray.bmp, 0.00277109
b4_gray.bmp, bfs4_gray.bmp, 0.00899884
b4_gray.bmp, bfs5_gray.bmp, 0.0061003
b4_gray.bmp, bfs6_gray.bmp, 0.0114344
b4_gray.bmp, bfs7_gray.bmp, 0.0114534
b4_gray.bmp, bfs8_gray.bmp, 0.0114307
b4_gray.bmp, bfs9_gray.bmp, 0.0114366
b4_gray.bmp, bin1_gray.bmp, 0.0131356
b4_gray.bmp, bin10_gray.bmp, 0.0215657
b4_gray.bmp, bin2_gray.bmp, 0.0123236
b4_gray.bmp, bin3_gray.bmp, 0.0136417
b4_gray.bmp, bin4_gray.bmp, 0.0126651
b4_gray.bmp, bin5_gray.bmp, 0.0113446
b4_gray.bmp, bin6_gray.bmp, 0.0215673
b4_gray.bmp, bin7_gray.bmp, 0.02161
b4_gray.bmp, bin8_gray.bmp, 0.021559
b4_gray.bmp, bin9_gray.bmp, 0.0215723
b4_gray.bmp, dfs1_gray.bmp, 0.00957228
b4_gray.bmp, dfs10_gray.bmp, 0.0348782
b4_gray.bmp, dfs2_gray.bmp, 0.00821066
b4_gray.bmp, dfs3_gray.bmp, 0.012505
b4_gray.bmp, dfs4_gray.bmp, 0.00994805
b4_gray.bmp, dfs5_gray.bmp, 0.00368588
b4_gray.bmp, dfs6_gray.bmp, 0.0345244
b4_gray.bmp, dfs7_gray.bmp, 0.034482
b4_gray.bmp, dfs8_gray.bmp, 0.0343311
b4_gray.bmp, dfs9_gray.bmp, 0.0344946
b4_gray.bmp, i1_gray.bmp, 0.107755
b4_gray.bmp, i10_gray.bmp, 0.0202174
b4_gray.bmp, i2_gray.bmp, 0.107419
b4_gray.bmp, i3_gray.bmp, 0.118658
b4_gray.bmp, i4_gray.bmp, 0.108491
b4_gray.bmp, i5_gray.bmp, 0.105486
b4_gray.bmp, i6_gray.bmp, 0.020305
b4_gray.bmp, i7_gray.bmp, 0.0214201
b4_gray.bmp, i8_gray.bmp, 0.0202964
b4_gray.bmp, i9_gray.bmp, 0.00896156
b5_gray.bmp, b6_gray.bmp, 0.0358007
b5_gray.bmp, b7_gray.bmp, 0.0354148
b5_gray.bmp, b8_gray.bmp, 0.0459617
b5_gray.bmp, b9_gray.bmp, 0.036768
b5_gray.bmp, bfs1_gray.bmp, 0.0177623
b5_gray.bmp, bfs10_gray.bmp, 0.0236084
b5_gray.bmp, bfs2_gray.bmp, 0.0181342
b5_gray.bmp, bfs3_gray.bmp, 0.0169744
b5_gray.bmp, bfs4_gray.bmp, 0.0310495
b5_gray.bmp, bfs5_gray.bmp, 0.0112125
b5_gray.bmp, bfs6_gray.bmp, 0.0235826
b5_gray.bmp, bfs7_gray.bmp, 0.0236183
b5_gray.bmp, bfs8_gray.bmp, 0.0235757
b5_gray.bmp, bfs9_gray.bmp, 0.0235868
b5_gray.bmp, bin1_gray.bmp, 0.0288162
b5_gray.bmp, bin10_gray.bmp, 0.0362554
b5_gray.bmp, bin2_gray.bmp, 0.0282507
b5_gray.bmp, bin3_gray.bmp, 0.03147
b5_gray.bmp, bin4_gray.bmp, 0.0189762
b5_gray.bmp, bin5_gray.bmp, 0.0193036
b5_gray.bmp, bin6_gray.bmp, 0.0359738
b5_gray.bmp, bin7_gray.bmp, 0.0359784
b5_gray.bmp, bin8_gray.bmp, 0.0360405
b5_gray.bmp, bin9_gray.bmp, 0.0359419
b5_gray.bmp, dfs1_gray.bmp, 0.03439
b5_gray.bmp, dfs10_gray.bmp, 0.0370008
b5_gray.bmp, dfs2_gray.bmp, 0.027801
b5_gray.bmp, dfs3_gray.bmp, 0.0257742
b5_gray.bmp, dfs4_gray.bmp, 0.033387
b5_gray.bmp, dfs5_gray.bmp, 0.0144858
b5_gray.bmp, dfs6_gray.bmp, 0.0384569
b5_gray.bmp, dfs7_gray.bmp, 0.0386014
b5_gray.bmp, dfs8_gray.bmp, 0.0384291
b5_gray.bmp, dfs9_gray.bmp, 0.0384739
b5_gray.bmp, i1_gray.bmp, 0.113211
b5_gray.bmp, i10_gray.bmp, 0.0383052
b5_gray.bmp, i2_gray.bmp, 0.120223
b5_gray.bmp, i3_gray.bmp, 0.120035
b5_gray.bmp, i4_gray.bmp, 0.112363
b5_gray.bmp, i5_gray.bmp, 0.110607
b5_gray.bmp, i6_gray.bmp, 0.0384538
b5_gray.bmp, i7_gray.bmp, 0.0388566
b5_gray.bmp, i8_gray.bmp, 0.0387522
b5_gray.bmp, i9_gray.bmp, 0.0329003
b6_gray.bmp, b7_gray.bmp, 0.920974
b6_gray.bmp, b8_gray.bmp, 0.0837657
b6_gray.bmp, b9_gray.bmp, 0.925634
b6_gray.bmp, bfs1_gray.bmp, 0.0339885
b6_gray.bmp, bfs10_gray.bmp, 0.0636872
b6_gray.bmp, bfs2_gray.bmp, 0.0367803
b6_gray.bmp, bfs3_gray.bmp, 0.0265811
b6_gray.bmp, bfs4_gray.bmp, 0.0501937
b6_gray.bmp, bfs5_gray.bmp, 0.0127804
b6_gray.bmp, bfs6_gray.bmp, 0.0687379
b6_gray.bmp, bfs7_gray.bmp, 0.0688483
b6_gray.bmp, bfs8_gray.bmp, 0.0687166
b6_gray.bmp, bfs9_gray.bmp, 0.068751
b6_gray.bmp, bin1_gray.bmp, 0.0430187
b6_gray.bmp, bin10_gray.bmp, 0.0814012
b6_gray.bmp, bin2_gray.bmp, 0.0432217
b6_gray.bmp, bin3_gray.bmp, 0.0426825
b6_gray.bmp, bin4_gray.bmp, 0.0414237
